id,Name,Cuisine,Rating,NumberOfReviews,Address,ZipCode,Latitude,Longitude,IsClosed,InsertTime
OAqsZMbjv66nOMqlimnYuQ,Uva,indian,4,2394,1486 2nd Ave,10075,40.7722,-73.95566,False,15/10/2020 23:37:46
ZMQzXIiqdBIuicFySTWGKg,Dough,indian,4,1519,14 W 19th St,10011,40.73931,-73.99243,False,15/10/2020 23:37:46
bL6gcUWgFt7mOZYT_FaGSg,Shake Shack,indian,4,3030,691 8th Ave,10036,40.758412133689,-73.9891822636127,False,15/10/2020 23:37:46
V-FCEicobl5Su-R7EVJQNA,La Lanterna Di Vittorio,indian,4,1457,129 MacDougal St,10012,40.73069,-74.00015,False,15/10/2020 23:37:46
lynQoI3w_pzYfHGeuUU-Qg,Shu Jiao Fu Zhou Cuisine Restaurant,indian,4.5,849,118 Eldridge St,10002,40.7184290357839,-73.9916928979573,False,15/10/2020 23:37:46
bB8dHfAEJrF5tNcHr0yJjA,Gyu-Kaku Japanese BBQ,indian,4,1674,34 Cooper Sq,10003,40.72822,-73.99142,False,15/10/2020 23:37:46
8fr5FYU1ip0phERt1mrekg,Bohemian Restaurant,indian,4.5,765,57 Great Jones St,10012,40.72639,-73.99236,False,15/10/2020 23:37:46
ssGhu4n3emZ9kEPVf371IQ,Cookshop,indian,4,2109,156 10th Ave,10011,40.7454251,-74.0056084,False,15/10/2020 23:37:46
XzUW9MvEGOFs9_aNj11j2Q,Dinosaur Bar-B-Que,indian,4,3076,700 W 125th St,10027,40.818098338924,-73.9608729269837,False,15/10/2020 23:37:46
g2IUVjeIwx5x6x9u1cLS6w,Empire State Building,indian,4,2015,20 W 34th St,10118,40.7484,-73.9856644,False,15/10/2020 23:37:46
HaRZCA7LK8BzG0buH2SaZA,Ice & Vice,indian,4.5,746,221 E Broadway,10002,40.7142842719948,-73.9868737828033,False,15/10/2020 23:37:46
qY1o1MhoRyN84RRhUJtvpQ,Her Name Is Han,indian,4,1226,17 E 31st St,10016,40.7462615966797,-73.984733581543,False,15/10/2020 23:37:46
pGr5QuQU7Ur5GHLvXbT8bw,Paulie Gee's,indian,4.5,1252,60 Greenpoint Ave,11222,40.729546,-73.958568,False,15/10/2020 23:37:46
hthvpEL7JEbfxfD6iP9axQ,DeStefano's Steakhouse,indian,4.5,842,89 Conselyea St,11211,40.71503,-73.94767,False,15/10/2020 23:37:46
7xV4gzrgaOgQYtPC3FBZig,Pylos,indian,4.5,1125,128 E 7th St,10009,40.72608,-73.98415,False,15/10/2020 23:37:46
L3REPLCvQpMapYPd_fkS-A,Los Mariscos,indian,4.5,602,409 W 15th St,10011,40.74207,-74.00565,False,15/10/2020 23:37:46
9DceMTrjyVqBgQRqgR6GWw,Red Bamboo,indian,4,1711,140 W 4th St,10012,40.7313183707867,-74.0003546456233,False,15/10/2020 23:37:46
Mn_as8S7-fJjahyn4AF6Pw,Prospect Park,indian,4.5,595,95 Prospect Park W,11215,40.66553,-73.974029,False,15/10/2020 23:37:46
xQ445GaWVN5Aa3sFX9OoIg,Buvette,indian,4,1742,42 Grove St,10014,40.732704,-74.004317,False,15/10/2020 23:37:46
wQLNq8dQE4DxvUSQwzAagw,City Cakes,indian,4.5,698,251 W 18th St,10011,40.74206,-73.99999,False,15/10/2020 23:37:46
JV5oa5-KGdiWnqrKPoxSug,Absolute Bagels,indian,4.5,1409,2788 Broadway,10025,40.80251,-73.96745,False,15/10/2020 23:37:46
kB-lmHs7yNwLIlQyp0kMmQ,Quality Meats,indian,4,1971,57 W 58th St,10019,40.764958,-73.976206,False,15/10/2020 23:37:46
H9GD7km7riFooM0FkdwOPg,Calle Ocho,indian,4,2518,2756 Broadway,10025,40.801264,-73.967663,False,15/10/2020 23:37:46
BPZfuPvSxCfoppU4lPFm0Q,DOMODOMO - New York,indian,4,1125,140 W Houston St,10012,40.72803,-74.00167,False,15/10/2020 23:37:46
mU23NlQfn1R9OhA6WMe_xg,Breads Bakery,indian,4.5,1025,18 E 16th St,10003,40.73661,-73.99181,False,15/10/2020 23:37:46
u_3TLN0u6LyOL01vdjFOug,Champs Diner,indian,4,1558,197 Meserole St,11206,40.7084397372605,-73.9407808520115,False,15/10/2020 23:37:46
oTkzgr7hzOAdlP99Auj3GQ,Momosan Ramen & Sake,indian,4,1642,342 Lexington Ave,10016,40.74993,-73.97746,False,15/10/2020 23:37:46
HjGjGy3JhhRFcR7MaQLrjA,Frisson Espresso,indian,4.5,707,326 W 47th St,10036,40.7608108520508,-73.9889984130859,False,15/10/2020 23:37:46
LsITU8KVYMhV_fatv84wWA,Mighty Quinn's Barbeque,indian,4,1767,103 2nd Ave,10003,40.727574,-73.988623,False,15/10/2020 23:37:46
AgAkUVLN_axMY-bzbNCfCw,Yuca Bar,indian,4,1802,111 Avenue A,10009,40.7262,-73.9836,False,15/10/2020 23:37:46
M-odQWSEfsR2mVEw7nKG-g,Nyonya,indian,4,2088,199 Grand St,10013,40.7190148,-73.9968228,False,15/10/2020 23:37:46
fVsH6QIJPzXpVbgmeiolsA,Jungsik,indian,4.5,596,2 Harrison St,10013,40.7185910158738,-74.0088844299316,False,15/10/2020 23:37:46
d7Asc4q2ImoPlA_BhfroTQ,Kesté Pizza & Vino,indian,4,1408,271 Bleecker St,10014,40.73154,-74.00293,False,15/10/2020 23:37:46
v1DHGRNCH9247WLYoaoA9A,L'industrie Pizzeria,indian,4.5,532,254 S 2nd St,11211,40.71162,-73.95783,False,15/10/2020 23:37:46
hGo9KArKThuOKxNbwmNpoA,Ruby's Cafe,indian,4,1225,219 Mulberry St,10012,40.7223288,-73.996326,False,15/10/2020 23:37:46
q1uIqB8PvyCCX8TajaRYBg,The Little Owl,indian,4,1280,90 Bedford St,10014,40.7323808291402,-74.0053009986877,False,15/10/2020 23:37:46
mIhqKMgru4002wfrVW-Gfw,ChikaLicious Dessert Bar,indian,4,1324,203 E 10th St,10003,40.72964,-73.98626,False,15/10/2020 23:37:46
uBGjcW-GuYy_qSvMykuISA,Pommes Frites,indian,4.5,932,128 Macdougal St,10012,40.730022,-74.000152,False,15/10/2020 23:37:46
oe8GEFE4QLFAKt87y7zcgA,Very Fresh Noodles,indian,4.5,1007,409 W 15th St,10011,40.74207,-74.00565,False,15/10/2020 23:37:46
srhEv1OqoK9W5JRdiMWDyw,Ayza Wine & Chocolate Bar,indian,4,1712,11 W 31st St,10001,40.7471774721074,-73.987011312828,False,15/10/2020 23:37:46
IMA18MENFeqdZc5YVh8njg,Brooklyn Botanic Garden,indian,4.5,788,990 Washington Ave,11225,40.6692899,-73.9633,False,15/10/2020 23:37:46
GtfhGhWmr1kQ4EnFTlwg7w,by CHLOE,indian,4,1665,185 Bleecker St,10012,40.729219,-74.001021,False,15/10/2020 23:37:46
N-rwVhnEtXg8yY_TlB_KZw,Del Posto,indian,4,1436,85 10th Ave,10011,40.7434155953035,-74.007533013261,False,15/10/2020 23:37:46
NN3mOWF5e_pnR1ArqM2bHQ,OBAO,indian,4,2610,647 9th Ave,10036,40.7606544,-73.991332,False,15/10/2020 23:37:46
0L03onqNwxWLrbb_FCK79A,SriPraPhai Thai Restaurant,indian,4,2352,64-13 39th Ave,11377,40.7464987,-73.8992328,False,15/10/2020 23:37:46
wXpCNNTT2kqh-fTnSWXdEA,Shake Shack,indian,4,2355,366 Columbus Ave,10024,40.7808207060578,-73.9765516723468,False,15/10/2020 23:37:46
2n01u4yKfIrWuOzRVvIZmw,Crif Dogs,indian,4,2097,113 Saint Marks Pl,10009,40.727157,-73.983718,False,15/10/2020 23:37:46
rU9cKxAVU4Gd_JhAqp_bTA,Buttermilk Channel,indian,4,1888,524 Court St,11231,40.675919,-73.999059,False,15/10/2020 23:37:46
zo4mcEfVKaktdj_gnSFhGQ,Cafe Katja,indian,4.5,786,79 Orchard St,10002,40.7177673,-73.990589,False,15/10/2020 23:37:46
hfMtSdxRsC3JQP3yrm6nag,Claw Daddy's,indian,4,1703,185 Orchard St,10002,40.722071,-73.98847,False,15/10/2020 23:37:46
XEugUtbw4rRmGr9S1XA-aQ,Alta,indian,4,1910,64 W 10th St,10011,40.7345163811398,-73.9983369619683,False,15/10/2020 23:37:46
lxNU-aBq0yPwBDx-i89ahA,Seva Indian Cuisine,indian,4.5,1229,3007 34th St,11103,40.7653633,-73.9191014,False,15/10/2020 23:37:46
Ms3CAGddVbgetiQrpzqxPQ,Hometown Bar-B-Que,indian,4,1392,454 Van Brunt St,11231,40.6748965703426,-74.0160489746129,False,15/10/2020 23:37:46
6lUsFj0KCao678o9L7QwUw,Hatsuhana Sushi Restaurant,indian,4,1346,17 E 48th St,10017,40.75703,-73.97692,False,15/10/2020 23:37:46
ULt3kmA0_hbZ3j6cMORCaA,Root & Bone,indian,4,1617,200 E 3rd St,10009,40.7228079872831,-73.9833535829059,False,15/10/2020 23:37:46
OLSSJIp8pu5UlugTF7tuHA,Ootoya Chelsea,indian,4,1401,8 W 18th St,10011,40.738721,-73.99279,False,15/10/2020 23:37:46
gXnC_aZR09BvqEQKGKFjBg,BCD Tofu House,indian,4,2032,5W 32nd St,10001,40.747509,-73.986079,False,15/10/2020 23:37:46
8qSOz7oTPUUCafsMOBBNEQ,Pisillo Italian Panini,indian,4.5,593,97 Nassau St,10038,40.710558,-74.007594,False,15/10/2020 23:37:46
nxTEuWKzkK1tCF4LrhFSUQ,Pig and Khao,indian,4,1654,68 Clinton St,10002,40.71926,-73.98475,False,15/10/2020 23:37:46
yZJbealagfujEkgesAl2hA,Lupa,indian,4,1535,170 Thompson St,10012,40.7276,-74.000045,False,15/10/2020 23:37:46
UZViRVpxNZvOM5KarmbT1g,Sweet Moment,indian,4.5,844,106 Mott St,10013,40.71763,-73.99714,False,15/10/2020 23:37:46
c3Ww3pgeHjBi3ctkeUWrjQ,Whiskey Tavern,indian,4.5,783,79 Baxter St,10013,40.71646,-73.99969,False,15/10/2020 23:37:46
5m-TrbqMNnwJvOd7pAt6OA,Raclette,indian,4,1361,511 E 12th St,10009,40.7289298,-73.980601,False,15/10/2020 23:37:46
mlGfXoxc8cEss8Yms6VrXg,Fette Sau,indian,4,2260,354 Metropolitan Ave,11211,40.714066,-73.956327,False,15/10/2020 23:37:46
tsiC3VpO-hZEb98Qk3p-DQ,Amy Ruth's,indian,4,2631,113 W 116th St,10026,40.80248,-73.95038,False,15/10/2020 23:37:46
J9UA6rzI5WW_cDGjwDnF5g,Tsurutontan Udon Noodle Brasserie,indian,4,1860,21 E 16th St,10003,40.73678,-73.9910699,False,15/10/2020 23:37:46
nkfUKb7oWQt54Uz9VQLhUg,Butcher Bar,indian,4,2056,37-10 30th Ave,11103,40.76431,-73.9164,False,15/10/2020 23:37:46
oOsJn3leUnWDfErRWMf81g,Soco,indian,4,2154,509 Myrtle Ave,11205,40.693866,-73.964535,False,15/10/2020 23:37:46
d8zSYpArh4oXpxeJWNA4Pg,Nish Nush,indian,4.5,722,88 Reade St,10013,40.715688,-74.007695,False,15/10/2020 23:37:46
_zGsfwGAY8ZTob_mIFAM-w,Pokeworks,indian,4,1737,63 W 37th St,10018,40.7515934305237,-73.98588180542,False,15/10/2020 23:37:46
Me4TxTbPPQZQopW1wOGx5g,Jack's Wife Freda,indian,4,1913,224 Lafayette St,10012,40.72213,-73.99756,False,15/10/2020 23:37:46
RcqZmRj3mWiimohFnNA4Nw,Milk Bar East Village,indian,3.5,3340,251 E 13th St,10003,40.7318893900159,-73.9857388595245,False,15/10/2020 23:37:46
iTj5T_jPYvznd1QTgs7NZw,Nai Tapas,indian,4.5,934,85 2nd Ave,10003,40.7267949,-73.9892815,False,15/10/2020 23:37:46
0rQz8mkleT62eUkiAVs4UA,Russ & Daughters Cafe,indian,4,1007,127 Orchard St,10002,40.7196253171697,-73.9895758930263,False,15/10/2020 23:37:46
t-ODuKsmRseJoTEVKQzsdg,Pates Et Traditions,indian,4.5,842,52 Havemeyer St,11211,40.714885,-73.954698,False,15/10/2020 23:37:46
1LIptXhtDh58vAA-QPFL4w,Cask Bar & Kitchen,indian,4,1349,167 E 33rd St,10016,40.745414,-73.979004,False,15/10/2020 23:37:46
FizBsTIAJwNrImIG1mPDcg,Barn Joo,indian,4,1623,35 Union Sq W,10003,40.73684,-73.99069,False,15/10/2020 23:37:46
DRitJoNGTkHXZvH_YpLIAw,Marc Forgione,indian,4.5,927,134 Reade St,10013,40.71647,-74.0095599,False,15/10/2020 23:37:46
txSykTj5nbwmpiVNoK_Dyg,Blue Ribbon Brasserie - SoHo,indian,4.5,936,97 Sullivan St,10012,40.725456,-74.003027,False,15/10/2020 23:37:46
DpZ7Xaub8Lhpg7VJdHaPpg,Zenkichi New York,indian,4,986,77 N 6th St,11249,40.71897,-73.96081,False,15/10/2020 23:37:46
Wx6lMnEh7dCmX-9PQF1Ifw,Toloache 50,indian,4,1979,251 West 50th St,10012,40.762227,-73.9856178382696,False,15/10/2020 23:37:46
ADHX7nBixDPVlq3OXhny0g,Faicco's Italian Specialties,indian,4.5,532,260 Bleecker St,10014,40.73113,-74.00306,False,15/10/2020 23:37:46
JeCtYANe0eqW8xe1SN3lWg,Turntable Chicken Jazz,indian,4,2031,20 W 33rd St,10001,40.74828,-73.98649,False,15/10/2020 23:37:46
4Objcs7HXSGuzpb0SOa-Jw,Blue Hill,indian,4.5,998,75 Washington Pl,10011,40.7320640251595,-73.9996931018524,False,15/10/2020 23:37:46
al9HKZ3kCJipAJW4uxzj4A,Havana Central,indian,4,2339,151 W 46th St,10036,40.75831,-73.98416,False,15/10/2020 23:37:46
WJS06XxRdc6DD1s4LWE9HA,Fish Cheeks,indian,4.5,676,55 Bond St,10012,40.7258,-73.9927,False,15/10/2020 23:37:46
JhJLPp6KuBcD3CHCkEKJ_A,Cocoron,indian,4,995,16 Delancey St,10002,40.72031,-73.99305,False,15/10/2020 23:37:46
eRtceh_W_yniAfCqJni5Bg,Go! Go! Curry!,indian,4,1456,273 W 38th St,10018,40.75463,-73.99115,False,15/10/2020 23:37:46
UKy0nNjMkOBEU3dOCH831w,Cuba Restaurant and Rum Bar,indian,4,1560,222 Thompson St,10012,40.729084,-73.998832,False,15/10/2020 23:37:46
O-zwQQV8AExgdPoJiqjpDg,Ba Xuyen,indian,4.5,674,4222 8th Ave,11232,40.64528,-73.9997099,False,15/10/2020 23:37:46
w4cFJhUpjGXqqWBd3BbY4w,Freemans,indian,4,2060,Freeman Alley,10002,40.721988,-73.992466,False,15/10/2020 23:37:46
-ogb8JWn8dvgzZA656EANA,Abraço,indian,4.5,846,81 E 7th St,10003,40.727365,-73.986167,False,15/10/2020 23:37:46
Xjswj531-FkRZPpcccU6kQ,Vida Verde,indian,4.5,1167,248 W 55th St,10019,40.7650089,-73.983215,False,15/10/2020 23:37:46
XghOzJn16M-nvaKMOdC5og,Verlaine,indian,4,1432,110 Rivington St,10002,40.720079,-73.987785,False,15/10/2020 23:37:46
dgaNriM1VdI2nGochhHE_g,Casa Enrique,indian,4,1215,5-48 49th Ave,11101,40.743404338358,-73.954350367693,False,15/10/2020 23:37:46
16heVvLqYfLpl8mC1RN3Bg,Laojie Hotpot,indian,4.5,590,811 53rd St,11220,40.6389709339157,-74.0046846944427,False,15/10/2020 23:37:46
4XX-zF8h5Lvrr22_tqU6-Q,The River Café,indian,4,1130,1 Water St,11201,40.70318,-73.9946499,False,15/10/2020 23:37:46
MphfKkYFEe0BDQ6hZ0A5fA,Gelso & Grand,indian,4.5,952,186 Grand St,10013,40.7194089547259,-73.9973777877722,False,15/10/2020 23:37:46
97q5nUQTuBo_h00XCxna2A,Tasty Hand-Pulled Noodles,indian,4,1600,1 Doyers St,10013,40.7142,-73.99787,False,15/10/2020 23:37:46
yH6t1JWcwkdWG4CS5KPvow,Adrienne's Pizzabar,indian,4,1658,54 Stone St,10004,40.7043362,-74.0101733,False,15/10/2020 23:37:46
raelHbSJ_gTo701c-KyXWg,Minca,indian,4,1667,536 E 5th St,10009,40.72412,-73.98288,False,15/10/2020 23:37:46
A2DV-AQIXRYUMu5Ak5mjxg,Patzeria Family & Friends,indian,4.5,1109,311 W 48th St,10036,40.7615,-73.98754,False,15/10/2020 23:37:46
WKDdD8Z17-P1XhkyJtDEFA,Johny's Luncheonette,indian,4.5,970,124 W 25th St,10001,40.7444458007812,-73.9930725097656,False,15/10/2020 23:37:46
aiRctIzCj9J3UqBHd-Z3HQ,Please Don't Tell,indian,4,1794,113 St Marks Pl,10009,40.727157,-73.983721,False,15/10/2020 23:37:46
I2lgw_7DUnwD92ND4PN-Ow,Aunt Jake's,indian,4,1482,133 Mulberry St,10013,40.7186467,-73.9979241,False,15/10/2020 23:37:46
MGRo61aHFUeRlWhSbTv2NA,Sushi By M,indian,4.5,461,75 E 4th St,10003,40.72666,-73.99027,False,15/10/2020 23:37:46
TuRPkrvAut11wfz1N3Sm7Q,Levain Bakery,indian,4.5,567,351 Amsterdam Ave,10024,40.781532,-73.979286,False,15/10/2020 23:37:46
3o0Jp9ttSpP1wu7Focs7xg,Mamoun's Falafel - New York,indian,4,1190,30 St Marks Pl,10003,40.728814,-73.988492,False,15/10/2020 23:37:46
nEkVibaTuIFEcTNtltFgJg,Kura,indian,4.5,477,130 St Marks Pl,10009,40.726709,-73.9835794,False,15/10/2020 23:37:46
pk89jzL1RsE9U0thf_z6tw,Locanda Verde,indian,4,1627,377 Greenwich St,10013,40.7198601300801,-74.010039072422,False,15/10/2020 23:37:46
aSFBv64GBpMOFPqIleeQFQ,Lure Fishbar,indian,4,1661,142 Mercer St,10012,40.724612166991,-73.998574708004,False,15/10/2020 23:37:46
NyFXsvNhwCwkqVfmCU5LJw,Van Leeuwen Ice Cream,indian,4,965,48 1/2 E 7th St,10003,40.7277,-73.98768,False,15/10/2020 23:37:46
UXVDyIzmO5kmJnlv-HDXLg,Cafeteria,indian,3.5,3333,119 7th Ave,10011,40.740567590122,-73.9980747946,False,15/10/2020 23:37:46
QHYqNQhQ8NVK0RX68Y4PuQ,Levain Bakery,indian,4.5,737,2167 Frederick Douglass Blvd,10026,40.8049739,-73.9551513,False,15/10/2020 23:37:46
1ZKbUeFAs0ltSnAYq4ELKw,Trattoria L'incontro,indian,4.5,943,21-76 31st St,11105,40.7763330374196,-73.9105868339539,False,15/10/2020 23:37:46
sSSV7G16yUijp-Peq4fmsA,Benjamin Steakhouse,indian,4,1199,52 E 41st St,10017,40.7518,-73.97896,False,15/10/2020 23:37:46
Xv4kqYmtB7svT0r1-ABlZg,Ample Hills Creamery,indian,4.5,557,305 Nevins St,11215,40.678907,-73.987319,False,15/10/2020 23:37:46
8XHbZIKDQbXhyKIGiukVeQ,Boucherie Union Square,indian,4.5,799,225 Park Ave S,10003,40.73715,-73.98789,False,15/10/2020 23:37:46
C2o3Iw-DXjoUJFgQIbiqkQ,BoCaphe,indian,4,1533,222 Lafayette St,10012,40.722046,-73.997557,False,15/10/2020 23:37:46
TcuWyuZAORVnQBPCMNbTgw,Beyond Sushi,indian,4.5,684,62 W 56th St,10019,40.76331,-73.97717,False,15/10/2020 23:37:46
IErfGS0DASSJfYU73m0Sqg,Malatesta Trattoria,indian,4,1245,649 Washington St,10014,40.73285,-74.00847,False,15/10/2020 23:37:46
yN5rHxaIZMk6KFrbDNgZgA,Luke's Lobster Upper East Side,indian,4,1163,242 E 81st St,10028,40.7747308470083,-73.9545491922026,False,15/10/2020 23:37:46
DJSLGbSqCJ1W8ma3LFlMuw,Patzeria Perfect Pizza,indian,4,1608,231 W 46th St,10036,40.7594583,-73.9868048,False,15/10/2020 23:37:46
nD7Hcq5aaCASbWzc0-Sg3A,Bobwhite Counter,indian,4.5,804,94 Ave C,10009,40.72365,-73.97899,False,15/10/2020 23:37:46
lXGCo-K7eftxRT_6E59-Iw,Union Square Cafe,indian,4,1217,101 E 19th St,10003,40.737772,-73.987876,False,15/10/2020 23:37:46
OiqGAhC5EQXb1CaNxxvfBQ,Harney & Sons SoHo,indian,4.5,733,433 Broome St,10013,40.7214398332376,-73.9994008558221,False,15/10/2020 23:37:46
PWsU_ORsfcjeeUqocm9vQg,Petee's Pie Company,indian,4.5,761,61 Delancey St,10002,40.7192158508607,-73.9912822511308,False,15/10/2020 23:37:46
ZfuZ2byArGq-5j8zX8Afeg,Zest Sushi,indian,4,838,249 Broome St,10002,40.7178344726563,-73.9899597167969,False,15/10/2020 23:37:46
PAqdplgKhagEx9ewNDxjZw,Brooklyn Heights Promenade,indian,5,316,Columbia Heights,11201,40.6962553195638,-73.9975168581274,False,15/10/2020 23:37:46
KEEXuHCYhsQJ-zpJhu98bA,Joe's Pizza,indian,4,1111,1435 Broadway,10018,40.7545841255557,-73.9870039190341,False,15/10/2020 23:37:46
xWUL-j6TQyKQHIfOtetu-Q,HanGawi,indian,4,1169,12 E 32nd St,10016,40.746737,-73.984662,False,15/10/2020 23:37:46
iNiq1vgWpEa48jlPAce8wQ,The Thirsty Koala,indian,4.5,1094,35-12 Ditmars Blvd,11105,40.774416,-73.908739,False,15/10/2020 23:37:46
9HkUue6kUfTIQUlLynWLMQ,Bosie,indian,4,943,506 Laguardia Pl,10012,40.7277403,-73.9995539,False,15/10/2020 23:37:46
z9sRnN1gPyxz9SJ52XDWoQ,Chobani SoHo,indian,4.5,658,152 Prince St,10012,40.7256895490098,-74.0010523796082,False,15/10/2020 23:37:46
eIbKiQuExi12NcGeqMzQAw,Baba's Pierogies,indian,4.5,405,295 3rd Ave,11215,40.67687,-73.98633,False,15/10/2020 23:37:46
hk3ohp_A4L4UgWTexDxf_Q,Gallaghers Steakhouse,indian,4,1202,228 W 52nd St,10019,40.762876,-73.983837,False,15/10/2020 23:37:46
4jtWfrGODTtbg5sar4cjPA,Cannelle Patisserie,indian,4.5,773,75-59 31st Ave,11370,40.76017183023,-73.8920721786869,False,15/10/2020 23:37:46
bJQZKARP-Xn2AEqNNMe9OA,Washington Square Park,indian,4.5,563,1 Washington Sq E,10011,40.7307873410831,-73.997597694397,False,15/10/2020 23:37:46
xRiLLXjeM2wOvVTYJH2__A,Barboncino Pizza & Bar,indian,4,972,781 Franklin Ave,11238,40.67206,-73.95717,False,15/10/2020 23:37:46
VnjcxOUuZAeJMiDIU-7hUQ,Churrascaria Plataforma,indian,4,1374,316 W 49th St,10019,40.76202,-73.98765,False,15/10/2020 23:37:46
IOHaEgK1zDvUvB3SfKuGCw,Parker & Quinn,indian,4,1354,64 W 39th St,10018,40.7525862175813,-73.9850713153442,False,15/10/2020 23:37:46
cUyfnb3E7HvzNfbTgTjl_Q,Despaña Brand Foods,indian,4.5,568,408 Broome St,10013,40.721094,-73.9978255,False,15/10/2020 23:37:46
SjG7CnTIuUBIo9T4BThkGQ,Employees Only,indian,4,1448,510 Hudson St,10014,40.73343,-74.00617,False,15/10/2020 23:37:46
QVWmn5jmy_TPmg0G71Dk5g,Sea,indian,3.5,3108,114 N 6th St,11211,40.71807,-73.960044,False,15/10/2020 23:37:46
-udRA8VRsQJoIaT-kxCrGg,Ipanema Restaurant,indian,4,1381,43 W 46th St,10036,40.757072217349,-73.9807795529175,False,15/10/2020 23:37:46
9pMhRYYgV7E9L7pzECtJKA,The Drunken Munkey - UES,indian,4.5,1029,338 E 92nd St,10128,40.78098,-73.94751,False,15/10/2020 23:37:46
S-WdvEU1X7J33whXWk1zmw,MUD,indian,4,1171,307 E 9th St,10003,40.72905,-73.98668,False,15/10/2020 23:37:46
J0OeDwmh5JBhid0A5GvltA,Il Corallo Trattoria,indian,4,962,176 Prince St,10012,40.7262073,-74.0018919,False,15/10/2020 23:37:46
l9b8NbDyhKhnjLKtUwlPwQ,Olea,indian,4,879,171 Lafayette Ave,11238,40.6877844,-73.9706046,False,15/10/2020 23:37:46
WHQpLvxkCK_BMtF8pIShnQ,Carroll Place,indian,4,1088,157 Bleecker St,10012,40.7287,-73.99971,False,15/10/2020 23:37:46
GlPJPpKvPR4d8dmcSEYpdA,Takahachi Bakery,indian,4,913,25 Murray St,10007,40.71393,-74.00822,False,15/10/2020 23:37:46
1Q3oaJahyGRogDWgpo7PIw,Five Leaves,indian,4,1608,18 Bedford Ave,11222,40.72371830945,-73.95159863632,False,15/10/2020 23:37:46
jWC4mD-yy-IzuZxU5ctAKw,Mia's Bakery,indian,4.5,732,139 Smith St,11201,40.6870199,-73.9901299,False,15/10/2020 23:37:46
b5x-Fw7I7Y88TdFIzvbsnw,Supermoon Bakehouse,indian,4,732,120 Rivington St,10002,40.71991,-73.9872,False,15/10/2020 23:37:46
QR1YIRzFjd2bi5iBzT9zXg,Blue Ribbon Sushi,indian,4,1103,119 Sullivan St,10012,40.72612,-74.0025299,False,15/10/2020 23:37:46
szW5qGJZEmjEf_70tu5XUA,Amorino Gelato,indian,4,904,60 University Pl,10003,40.7328781769148,-73.9938826429885,False,15/10/2020 23:37:46
RfxOtJ4SQmEeVX_XjFLWUQ,Otis,indian,5,315,18 Harrison Pl,11206,40.706011,-73.932598,False,15/10/2020 23:37:46
QpkKEFHK5dz8XT-osEXgJw,The Grey Dog,indian,4,1110,242 W 16th St,10011,40.740624,-74.000648,False,15/10/2020 23:37:46
mv8dMMzzrzalso3sYCP_QA,CAFÉ LULUc,indian,4,1414,214 Smith St,11201,40.68451,-73.99225,False,15/10/2020 23:37:46
qIOAlXCCYrwN0VxEEH-Tmw,Boqueria Flatiron,indian,4,1249,53 W 19th St,10011,40.7402927726298,-73.9940709810079,False,15/10/2020 23:37:46
0kH1mGuqIb5rOrvCKGsWtA,Stuffed Ice Cream,indian,4.5,687,139 1st Ave,10003,40.72805,-73.98538,False,15/10/2020 23:37:46
TOaQzGPAIQWQUIXi4CPnbA,Radegast Hall and Biergarten,indian,4,1325,113 N 3rd St,11249,40.716641,-73.961498,False,15/10/2020 23:37:46
bVkjBJlAIwKAj9Aw1KVWjA,Dim Sum Palace,indian,4,1266,334 W 46th St,10036,40.76015,-73.9893699,False,15/10/2020 23:37:46
Vx9jsY90nQ9PCKBa1aCt9w,Tom's,indian,4,1310,782 Washington Ave,11238,40.674491,-73.963439,False,15/10/2020 23:37:46
fRO4Fwe5uRAajMcTwLbVkA,Ayada Thai,indian,4,1196,7708 Woodside Ave,11373,40.7433662414551,-73.8876037597656,False,15/10/2020 23:37:46
TGP5gbAgml0IDRLGCpFnCw,PMF Pardon My French,indian,4,984,103 Ave B,10009,40.72473,-73.98115,False,15/10/2020 23:37:46
eVk4F9ixl89zyUHJ1G2Aiw,Luzzos La Pizza Napoletana,indian,4,1047,211 1st Ave,10003,40.730616,-73.9834846,False,15/10/2020 23:37:46
15k7iqFbhf4h8L01yggLqg,Song E Napule,indian,4.5,489,146 W Houston St,10012,40.72813,-74.00188,False,15/10/2020 23:37:46
l4fwf8VwAokv3MWT45Ab7g,Bunna Cafe,indian,4.5,626,1084 Flushing Ave,11237,40.705042,-73.928078,False,15/10/2020 23:37:46
k5NAz3-goMXKoUqPfOZ1Hw,The Smith,indian,3.5,1965,55 3rd Ave,10003,40.730957886229,-73.9886217,False,15/10/2020 23:37:46
1lNt64-Qu4tTwr3JdF-7Iw,Morgenstern's Finest Ice Cream,indian,4,1486,2 Rivington St,10002,40.7215872315503,-73.9931092527003,False,15/10/2020 23:37:46
3Ic4C60oSH1cV2jknUXSjQ,The Flatiron Room,indian,4.5,790,37 W 26th St,10010,40.74452,-73.99049,False,15/10/2020 23:37:46
xq0cX_DgxiJMXwhmEl9kUA,Café China,indian,4,1638,13 E 37th St,10016,40.7499225208569,-73.9819464127197,False,15/10/2020 23:37:46
KCBfW6sWl9Gx-LvMff08jg,Osteria Morini,indian,4,1168,218 Lafayette St,10012,40.7219179851303,-73.9976472073402,False,15/10/2020 23:37:46
Rgm8BwcoqfIVSl2QSEOhbQ,Craft,indian,4,1016,43 E 19th St,10003,40.73818,-73.98866,False,15/10/2020 23:37:46
